InventoryID,DateKey,ProductKey,WarehouseKey,OpeningStock,ClosingStock,StockIn,StockOut,InventoryValue
6239,651,155,21,3668,3864,1713,1573,4892898.68
6240,782,272,20,4198,161,1372,371,1544762.34
6241,836,136,37,1331,3349,690,343,401044.28
6242,221,171,12,114,4629,1799,1836,2431413.0
6243,279,243,32,1454,3726,5,1367,2775719.01
6244,721,188,40,342,1974,1939,1100,4937578.22
6245,357,115,4,4475,2658,1531,424,4583544.61
6246,1033,16,29,3272,768,1987,156,2206229.53
6247,479,12,7,2641,878,1620,522,1990763.94
6248,918,38,31,341,3764,1816,1283,427340.14
6249,734,170,37,2635,2229,489,659,3244870.46
6250,617,153,33,1326,2611,1632,1713,3077063.66
6251,842,150,31,1706,3144,840,1739,4790878.77
6252,146,290,4,934,2911,715,530,3975503.32
6253,336,194,17,1893,3869,1680,641,1131726.27
6254,107,162,45,566,2971,446,781,1562417.82
6255,68,243,22,4276,3022,103,644,1521421.1
6256,830,22,17,2416,3486,161,1889,668062.46
6257,10,49,42,1639,2680,1293,1997,1526139.91
6258,163,210,50,1057,4479,375,963,3197181.0
6259,588,68,11,2383,1986,631,1320,2334750.64
6260,584,182,20,1821,2245,1789,990,3031391.15
6261,449,275,18,1438,2287,1064,829,2123661.34
6262,657,275,19,4966,4171,1880,1565,2179018.77
6263,229,159,7,4447,1893,312,464,207829.02
6264,893,199,8,2244,4823,1294,1417,4365513.94
6265,260,17,7,1509,702,1366,900,4389763.82
6266,456,23,25,2734,2194,903,1964,1170427.7
6267,394,134,17,2893,2887,1090,452,4658647.64
6268,537,117,50,3260,3602,1443,620,3229464.73
6269,549,246,1,571,490,102,283,2472081.57
6270,976,187,47,1823,2516,1262,603,1797035.0
6271,320,19,50,1740,3031,1101,379,2103767.99
6272,460,228,39,3784,469,1159,1545,1154224.05
6273,35,228,1,2499,2595,1785,503,1709772.7
6274,677,233,22,4241,933,587,332,3364566.63
6275,1017,79,36,2172,3612,1370,575,3886292.59
6276,1036,93,15,4969,3333,817,1209,3145510.21
6277,901,38,18,1154,3695,255,1472,1392417.89
6278,73,11,46,2933,986,1016,134,1158838.35
6279,516,256,39,113,14,491,839,3215010.94
6280,181,108,10,1619,130,1547,1397,2144100.25
6281,290,292,47,355,95,1416,1221,2948318.47
6282,59,156,35,1446,4983,804,956,1897079.81
6283,1055,264,9,993,1537,1412,1812,2756563.94
6284,975,250,2,4159,1849,965,111,962755.69
6285,272,248,50,1244,1796,609,138,3089802.53
6286,446,121,37,111,3839,1329,1157,3336101.08
6287,735,139,22,1128,187,130,1181,3104385.75
6288,624,253,47,1378,2344,1742,130,227122.47
6289,620,73,27,2270,4081,1448,976,2529393.15
6290,225,86,5,2159,1378,1819,751,3762237.35
6291,672,269,32,2827,3684,270,1101,3460564.63
6292,173,279,4,782,3368,282,1702,283965.0
6293,138,39,2,2826,3148,1428,1275,4534519.84
6294,349,285,9,4069,4205,722,1033,3807425.02
6295,386,127,28,3057,912,1600,776,4225776.13
6296,920,139,21,4933,3114,1542,960,1659597.52
6297,960,282,25,4427,1267,529,1942,2134797.03
6298,1082,38,43,3682,1283,1325,1967,907396.79
6299,806,105,3,666,4130,1903,1868,2836891.11
6300,190,114,45,1648,580,1908,616,2946530.95
6301,909,156,27,468,2068,69,1687,3049134.87
6302,836,33,25,2883,2332,943,1553,1332039.06
6303,258,113,35,1877,4358,302,823,4326369.57
6304,937,141,38,2395,4572,1175,1710,2598831.85
6305,621,108,34,223,1546,123,212,3050231.15
6306,315,39,33,951,2293,1787,1525,1829040.17
6307,386,34,13,4220,1557,542,1998,2353960.11
6308,1052,94,13,1900,2208,346,1532,1724292.4
6309,959,75,25,3083,2273,1228,956,4602455.48
6310,172,261,20,4038,1227,271,1456,3972623.88
6311,197,202,9,2342,1271,184,547,4502636.6
6312,790,287,14,2700,1748,1844,1170,2210418.45
6313,204,295,38,3200,4648,74,873,3010536.26
6314,1078,162,19,732,3935,316,651,141547.81
6315,67,76,44,3508,4379,1554,863,3237343.98
6316,517,204,24,1038,2770,328,580,2256156.19
6317,881,237,22,133,2833,1296,681,3770113.8
6318,195,136,25,2887,3812,675,505,2292750.67
6319,82,215,6,4523,4812,1972,1210,3156684.83
6320,208,194,3,4327,631,193,133,345083.39
6321,181,275,44,1679,4630,566,1991,4746665.15
6322,46,206,47,864,1728,498,816,129590.45
6323,42,158,32,4942,105,1306,735,786306.66
6324,121,199,7,1805,217,1575,1857,4884892.93
6325,874,238,30,4173,1325,1397,679,3701082.65
6326,640,149,40,2254,1266,1592,1506,1660257.7
6327,915,279,14,3158,3128,185,686,3823563.24
6328,657,108,26,4685,283,1271,723,1886984.75
6329,254,260,7,3850,4519,610,1471,2358152.69
6330,191,117,15,1445,1219,1463,1604,1568399.97
6331,610,9,42,494,2581,251,1275,1006018.71
6332,565,43,8,845,2111,1049,966,3025463.26
6333,949,146,15,1940,4050,213,596,1121708.28
6334,664,144,44,2108,1613,777,1636,2892866.5
6335,55,219,16,4275,4576,1549,401,1324474.77
6336,341,112,6,3035,521,638,715,2633657.63
6337,1038,297,41,2652,4183,318,530,616082.12
6338,654,293,41,2099,2205,1481,550,4849198.29
6339,249,135,17,2515,1261,1556,1323,1304016.57
6340,1083,259,43,2088,4210,788,377,3658357.11
6341,907,296,18,4823,4702,903,1172,2684991.1
6342,90,164,35,1313,3396,1116,600,4766934.79
6343,219,107,1,2537,3866,664,1599,4958720.52
6344,1081,119,21,3978,1893,1614,628,1259424.39
6345,990,56,42,3135,1354,1727,1190,3960663.87
6346,587,176,28,2558,2061,1288,1692,2909729.41
6347,55,275,13,18,2840,620,1540,4604808.5
6348,1089,238,23,1306,2325,726,1586,14987.22
6349,1009,270,32,421,1684,438,1139,3802785.75
6350,255,170,28,253,4480,1453,290,1950610.26
6351,837,293,28,4922,3926,1390,1949,2218893.1
6352,1062,25,45,2319,4759,696,1949,2673851.61
6353,8,36,30,969,1001,650,1744,3578500.4
6354,19,276,16,3628,4925,974,549,2325015.84
6355,598,132,2,2817,2816,261,1109,791791.26
6356,947,164,17,2501,2224,266,305,686478.92
6357,237,123,19,681,3117,929,1784,2033533.99
6358,190,144,1,4371,1301,611,1137,1123875.47
6359,867,237,27,4794,4447,871,630,1823324.06
6360,388,273,32,2208,4913,778,419,1695997.43
6361,22,268,1,3123,4552,576,1734,366835.56
6362,972,147,12,1250,3550,1398,1902,4102535.34
6363,445,184,38,3831,168,1719,1458,4283154.33
6364,476,227,14,1022,3218,823,840,539587.0
6365,375,221,6,673,1485,1874,0,2917564.99
6366,88,76,30,2258,4416,871,1342,505529.51
6367,750,269,21,2769,4598,949,13,3954144.87
6368,292,93,9,4918,2872,664,1530,819562.56
6369,160,299,8,3836,3575,1700,177,1398781.68
6370,613,92,28,4876,1287,759,774,3329237.24
6371,972,114,27,3046,1538,1506,858,154784.02
6372,147,283,16,2999,2708,998,247,1141457.08
6373,890,276,40,1624,3924,513,1971,421414.66
6374,1047,9,9,1116,4094,803,277,2237452.29
6375,300,67,49,2726,916,1323,567,1376600.69
6376,896,152,11,1941,4129,1440,1994,2562812.79
6377,131,129,34,4194,4923,1792,464,2915480.11
6378,56,295,28,889,388,695,1986,2125562.47
6379,342,97,31,1804,3696,873,1210,3729442.82
6380,802,284,27,4708,4315,1772,1243,1958500.6
6381,72,204,15,723,3608,205,1884,2409364.71
6382,284,130,47,3600,2427,1912,994,270794.11
6383,975,150,18,1475,1233,1898,1253,2244082.83
6384,582,231,43,2100,4270,727,215,799816.72
6385,731,221,47,4885,4216,1753,654,4757561.72
6386,177,30,21,1524,3179,1135,503,1831239.14
6387,107,226,35,1194,525,1550,1148,140917.29
6388,507,238,40,1664,2505,1755,5,2995440.39
6389,1022,93,13,2765,4514,1398,901,1728671.76
6390,137,21,16,2961,1597,35,187,4401298.12
6391,925,7,31,84,358,1819,444,4082212.78
6392,869,114,28,4212,2305,209,1034,4597290.07
6393,567,125,38,1304,2945,1339,1362,2998754.32
6394,1096,276,11,3896,3388,399,1652,4228186.74
6395,808,60,45,2370,4323,392,920,4258140.61
6396,919,217,16,2433,3552,703,633,772454.38
6397,618,126,32,1149,1339,657,938,23436.91
6398,1012,146,21,3759,25,256,61,553990.07
6399,701,112,47,3113,2549,815,562,1777595.65
6400,956,184,20,2293,1203,378,1898,3049450.15
6401,375,194,13,4669,1844,374,403,3594882.02
6402,385,21,41,4517,2562,796,1944,2271541.8
6403,413,188,2,4115,129,1001,1851,2734528.4
6404,272,297,6,2730,2919,1305,1443,2764750.84
6405,962,137,14,4866,1658,1701,401,1544950.63
6406,703,3,31,53,29,650,1771,3560242.6
6407,497,278,33,185,4130,1079,1599,701336.07
6408,879,203,45,3859,724,969,829,785759.91
6409,360,139,35,4606,2519,200,63,937435.02
6410,1096,24,50,1322,1333,1795,1545,284245.19
6411,140,274,8,3289,4019,1328,1598,2697127.57
6412,358,266,11,3576,4208,1240,1897,868877.77
6413,1017,202,26,1496,3517,1300,383,1656514.5
6414,717,90,23,794,3812,618,1220,2904920.51
6415,185,12,12,3768,2104,600,979,4845119.0
6416,1038,294,6,2291,4076,1016,1596,4183648.49
6417,320,177,50,2154,3737,1711,1249,3704147.31
6418,770,281,14,1764,10,1267,719,3395632.45
6419,129,5,47,648,942,28,1500,2427742.02
6420,86,293,49,3913,179,1305,431,1549595.87
6421,342,103,37,1575,4914,1399,1267,4993103.69
6422,561,47,44,2549,3833,1900,1010,3523430.67
6423,761,239,27,2869,4043,1468,802,1915493.8
6424,438,105,38,4341,2896,1575,1373,4285172.15
6425,361,75,40,1656,1825,1356,15,3090384.37
6426,95,74,50,1901,2452,64,14,3997941.31
6427,126,288,45,4284,3257,1252,176,4178714.7
6428,884,143,2,3265,991,861,191,4418492.54
6429,750,202,37,2086,158,452,1630,2266686.33
6430,334,180,10,4759,1700,760,490,1272589.71
6431,901,285,3,2308,1181,349,167,4087158.85
6432,515,179,18,4824,4239,788,1118,901651.29
6433,490,133,48,3404,232,787,159,3356351.76
6434,191,82,23,4471,2410,1984,223,895484.95
6435,402,211,3,328,3535,770,609,4048703.34
6436,495,122,15,4149,2247,1609,266,4835681.16
6437,325,104,17,3135,4948,1293,1507,4994847.45
6438,730,157,13,2473,4016,591,752,3302688.35
6439,1016,124,15,2928,1673,162,947,1329543.33
6440,1015,17,34,2828,3753,1115,1241,556915.22
6441,1067,177,2,89,802,1531,669,3926857.59
6442,956,180,15,1190,1817,1177,343,276458.79
6443,904,256,43,4632,1438,795,936,1712164.39
6444,417,215,48,2374,549,110,63,1586710.97
6445,659,225,8,1568,2690,365,816,3308332.34
6446,284,141,13,2862,2283,1465,1427,3287491.79
6447,249,271,11,2569,41,247,1336,1691576.38
6448,1011,201,35,4562,3443,1229,1537,388500.24
6449,73,274,27,2086,2036,541,222,3575440.59
6450,379,115,36,1281,2991,537,226,1905521.66
6451,1,122,17,1879,2965,48,1055,1418542.56
6452,168,35,6,3507,1454,1678,733,1779682.11
6453,337,61,26,2855,3496,964,889,2021615.52
6454,48,269,21,252,2477,1076,1652,3308558.03
6455,490,299,30,3651,4537,1027,776,1404751.33
6456,316,241,30,3364,2808,1106,1781,134586.92
6457,681,136,29,4399,1303,1656,726,2809951.79
6458,173,72,32,2914,962,429,260,481811.73
6459,968,210,47,2923,1165,1071,1635,598438.78
6460,683,144,42,2975,3436,271,601,1508248.42
6461,448,58,45,582,3851,42,974,4784644.94
6462,711,284,31,292,1494,982,418,1223086.6
6463,536,146,12,1860,1307,1373,353,2414099.96
6464,537,151,24,4103,4391,1488,14,4037822.62
6465,396,209,43,4999,2318,502,1147,4569914.8
6466,973,275,45,4438,2142,26,118,1947531.1
6467,532,222,44,3743,2431,1583,1286,1573544.07
6468,615,239,1,1555,4228,547,1791,3268100.31
6469,535,19,39,4095,3995,1255,1653,4428736.9
6470,718,47,4,4272,4465,1738,171,3672646.73
6471,245,54,48,4459,3268,1788,549,4922291.35
6472,802,143,24,1037,2013,1967,291,4901464.41
6473,632,76,9,3719,3286,203,467,1159923.33
6474,622,172,4,4170,2370,678,1235,2582404.79
6475,208,97,12,514,2233,764,1200,3858085.98
6476,1088,176,13,1730,4129,592,1474,3026837.97
6477,294,247,11,4520,774,761,955,338770.68
6478,644,152,24,34,2306,1407,1264,2904971.35
6479,971,186,35,2286,2656,432,586,2669407.39
6480,513,251,41,959,774,43,567,576841.05
6481,959,124,42,404,2,1676,1470,2745227.03
6482,679,222,42,712,1513,1917,1802,1126565.48
6483,548,229,33,2759,4212,338,735,2270558.66
6484,613,146,46,2876,1829,1292,439,4117379.55
6485,1066,273,27,1448,377,1086,1328,1696127.13
6486,504,178,45,4481,2889,1655,344,1315271.86
6487,722,115,50,3638,1829,174,1796,2360376.11
6488,168,171,40,3258,17,167,546,4091142.01
6489,1064,143,7,1222,1814,644,665,3412031.45
6490,55,30,11,400,2000,864,1172,3981614.05
6491,328,146,29,2433,4520,354,704,616459.35
6492,206,58,10,2469,3589,1301,488,123576.77
6493,171,271,41,3097,662,976,570,4388043.89
6494,706,228,48,2333,4353,1082,1936,3367457.01
6495,293,77,37,4902,980,357,698,3593469.95
6496,186,32,3,2597,4391,976,360,4902688.56
6497,2,231,28,1350,3055,222,1730,4417496.02
6498,147,266,36,1101,2047,1308,957,512299.42
6499,825,119,17,2181,1522,576,1818,39834.68
6500,466,115,17,4076,1665,1974,793,698105.22
6501,620,91,33,607,1549,1422,167,2375877.05
6502,285,226,35,2955,1646,100,1167,1856445.53
6503,205,271,40,4764,2120,150,1436,3324784.74
6504,262,32,38,2983,2046,1579,1684,4475932.95
6505,1003,276,10,3485,2791,177,323,1759431.07
6506,421,53,6,1751,1539,983,404,1058969.82
6507,682,165,37,125,1531,86,165,2638328.65
6508,666,136,11,3562,3970,1254,1128,4555503.63
6509,1002,186,40,2767,2059,204,1884,874664.2
6510,741,34,10,861,1234,1580,1826,1125968.73
6511,1049,124,49,2939,4637,84,78,3042120.63
6512,476,243,3,869,2670,1324,490,4927912.5
6513,839,131,11,247,3430,1177,1461,3740471.24
6514,44,82,34,4175,3209,617,1534,1630537.83
6515,631,38,20,2422,191,1503,1091,4310731.71
6516,851,97,16,2129,1728,672,437,4269817.93
6517,163,132,8,3159,1773,492,1752,2341769.9
6518,980,22,12,4894,223,1116,432,1146550.25
6519,254,148,15,130,684,604,810,1357767.83
6520,979,17,45,1817,3563,1505,531,3381115.12
6521,508,183,45,2051,3525,660,376,1402026.25
6522,800,22,36,384,1168,653,1166,4201136.97
6523,507,32,29,1730,4289,80,663,3892819.84
6524,72,247,38,2764,2494,722,1804,437580.83
6525,945,60,20,659,4741,775,73,279636.23
6526,442,114,31,1809,3853,683,1257,1451614.96
6527,161,244,17,1904,4674,912,1354,2591299.96
6528,919,295,37,4145,2657,632,1268,331194.93
6529,350,136,2,2690,482,11,1584,1325529.78
6530,43,226,42,1592,171,1256,378,2191874.53
6531,182,21,14,222,4361,1794,411,4168085.62
6532,350,213,46,1554,1544,203,118,4652715.99
6533,903,111,47,2799,850,1254,691,3074710.53
6534,714,122,43,3467,65,905,910,3642243.4
6535,1046,168,7,3260,951,141,531,4065309.76
6536,69,287,13,2618,203,633,235,3557007.22
6537,810,162,5,2080,4871,504,289,2037242.68
6538,2,2,25,4731,174,1969,1036,4797742.08
6539,448,284,37,163,1950,138,1702,1911057.86
6540,867,210,2,414,1536,961,1933,445797.51
6541,496,110,47,2403,2310,515,896,3988231.56
6542,1065,119,25,2333,2317,1432,1547,3098365.79
6543,86,289,1,1407,1735,431,277,3999178.22
6544,462,288,36,3098,4564,1561,205,4095578.58
6545,756,127,40,2592,4009,988,1566,271412.94
6546,1039,151,48,1095,3760,1203,1962,3859166.46
6547,832,222,49,2814,548,276,1316,2591152.63
6548,134,38,5,3331,4443,996,735,3840128.66
6549,143,284,13,2401,237,924,1269,4714099.26
6550,989,102,38,593,1313,1193,548,4625838.36
6551,337,154,8,2572,812,560,90,3406492.91
6552,386,226,19,12,4987,294,1219,3224179.35
6553,1004,250,46,4960,3823,862,1224,717335.27
6554,345,164,41,4331,3765,155,1990,2066192.68
6555,81,207,36,4848,3263,634,1171,2528292.18
6556,287,145,38,3527,1039,1032,383,3885326.26
6557,502,205,50,2688,3108,1734,1036,4095750.41
6558,893,254,6,1843,4510,1629,144,3855333.1
6559,112,255,4,4496,477,1959,1445,4531362.57
6560,936,265,10,2117,4630,117,154,238707.46
6561,202,270,42,2455,2108,1345,725,2477618.88
6562,470,296,27,3419,2431,599,655,4337851.4
6563,343,128,24,3025,4978,1748,612,528753.09
6564,147,284,48,3060,2031,1215,1208,3487999.12
6565,183,143,32,3434,18,1617,1611,1550954.42
6566,1064,209,35,2820,1210,1845,1838,3443725.54
6567,689,282,45,2336,2595,1959,654,2442743.1
6568,849,75,3,3669,3605,1801,418,236969.05
6569,486,29,10,4611,4415,1282,195,4082366.42
6570,282,167,15,1104,2962,43,1682,2406430.3
6571,339,173,50,2829,3976,1934,124,483867.03
6572,247,136,7,2803,60,1406,636,2564159.08
6573,1009,5,17,1161,4157,1957,1530,2620582.65
6574,743,118,2,2452,2239,1471,775,38273.12
6575,765,281,47,2063,2441,1359,584,3560471.6
6576,596,9,12,3241,4181,985,1949,223932.17
6577,1081,46,8,2477,4191,737,957,3431415.27
6578,882,51,3,1708,4502,832,340,2371400.99
6579,535,241,27,1307,2559,82,494,3796649.96
6580,501,174,10,3220,1469,1163,429,3230730.21
6581,178,82,2,4363,4624,1958,1524,860617.82
6582,1042,75,11,4832,1791,1342,963,2543091.23
6583,172,84,15,1893,3522,265,1917,4401947.07
6584,1024,155,6,1320,1311,1010,34,102011.64
6585,783,293,8,2587,3824,1003,1285,3137647.7
6586,1029,114,19,611,3295,1047,15,1798325.42
6587,163,133,45,2322,3682,907,1740,4986299.69
6588,538,177,14,2792,827,1367,1911,1845239.78
6589,942,50,44,3576,978,1949,1107,2660705.63
6590,189,265,14,3634,3902,901,1911,1588044.67
6591,1035,78,18,2952,1826,1385,197,4712249.01
6592,987,279,29,598,3294,348,1545,3002143.46
6593,47,59,15,1151,1733,1986,491,2054165.25
6594,1096,87,27,3547,1710,873,354,4960529.51
6595,47,214,36,4054,1934,235,310,4578145.65
6596,838,152,46,2591,4891,1892,1727,2995549.87
6597,726,202,15,1098,1007,924,1580,432355.22
6598,47,38,22,13,254,493,1138,2139213.58
6599,426,181,21,4161,775,1605,848,1510390.71
6600,461,22,15,4979,1987,863,1795,3679219.72
6601,810,58,30,2816,1067,1129,449,1771954.16
6602,508,103,40,3948,4729,1756,505,412314.58
6603,176,113,7,1785,4991,835,989,1142826.24
6604,1070,8,1,712,3710,279,1807,4117339.84
6605,627,166,27,4801,1665,1052,1482,4770178.86
6606,695,282,40,132,2401,1165,1103,2997159.54
6607,542,291,31,811,896,457,1570,656652.15
6608,338,296,8,4919,1307,1008,1058,1179787.43
6609,544,61,5,3570,1366,1866,117,1559371.33
6610,153,32,4,3133,4272,1215,633,2289771.58
6611,295,26,8,3835,3230,290,1371,3575418.68
6612,996,122,22,3247,1734,1851,1646,819333.28
6613,878,49,13,4814,1944,1212,1922,2324593.43
6614,447,46,1,1395,3880,834,907,3297201.4
6615,586,44,38,307,1276,1454,1255,3162231.46
6616,256,167,50,4613,62,523,98,3389441.05
6617,967,201,17,1061,3920,334,1490,218371.69
6618,378,83,41,4175,3809,162,87,1850675.73
6619,1060,63,44,4355,3953,1321,289,3106262.53
6620,778,258,15,4654,1793,1241,1353,2459142.65
6621,192,242,39,2987,2787,794,1174,4514180.23
6622,838,120,29,2472,1486,310,603,3834989.79
6623,733,234,44,3807,3858,759,942,1968058.17
6624,99,250,47,4828,1747,907,669,3218985.18
6625,785,175,35,2473,4298,375,1514,812807.09
6626,338,44,47,546,1754,25,1915,681863.97
6627,849,71,46,1621,210,274,1692,85203.79
6628,653,34,43,2906,4696,862,702,4218654.43
6629,916,146,22,2895,2307,1544,1617,1214076.79
6630,789,87,35,797,976,1032,665,4416311.7
6631,911,225,23,1540,102,19,456,439283.1
6632,182,116,37,3689,251,791,1673,325359.16
6633,293,254,13,3908,105,1152,450,1067767.28
6634,783,147,23,1246,4901,268,88,3958038.08
6635,478,95,45,1365,2565,1656,110,2072547.19
6636,1008,25,15,2905,702,500,1484,4807469.91
6637,902,176,21,1522,2063,1873,1109,3195862.71
6638,465,256,3,983,4619,664,430,3850103.82
6639,729,178,5,1226,277,71,781,2328091.51
6640,248,124,15,2503,1973,322,1085,4622812.63
6641,77,266,49,2273,2529,602,631,53727.42
6642,798,38,44,2683,2298,1274,1709,4242844.2
6643,327,157,32,508,891,935,1475,1438721.61
6644,5,260,33,1516,4222,530,1326,4587301.37
6645,275,236,2,4213,326,73,634,4866899.45
6646,333,42,17,4512,2292,571,832,3278313.13
6647,816,7,14,4295,75,1351,1144,1805856.98
6648,412,114,39,324,3868,292,588,214268.65
6649,235,291,16,3214,3590,1419,1503,2246006.59
6650,270,25,44,2439,825,1701,54,3630323.79
6651,889,16,18,1624,2276,973,1559,3059840.73
6652,927,15,3,904,3924,676,251,4812935.17
6653,11,72,5,3129,4921,620,442,4137173.12
6654,210,169,15,2956,1797,1977,1264,545179.8
6655,597,19,44,1651,1210,584,423,1232752.93
6656,1078,56,28,1719,4168,816,1759,4389656.76
6657,914,65,42,3674,2183,918,853,544757.1
6658,174,237,2,1066,2036,98,1904,3714856.42
6659,655,295,30,4439,1708,348,932,1016310.91
6660,856,231,9,2442,2939,475,1077,1518145.45
6661,541,22,15,1945,4218,1674,1747,1704061.31
6662,978,247,48,216,2294,398,1483,3819087.75
6663,445,283,11,745,1878,206,786,3038364.99
6664,781,140,15,1868,1074,825,284,2941003.66
6665,542,68,43,4807,3261,1432,973,1305313.23
6666,881,133,32,406,2397,833,61,605856.09
6667,519,249,41,3063,3753,1614,450,1302625.24
6668,144,198,7,2704,2299,1147,590,4681109.83
6669,266,138,48,2089,2161,1296,302,2500327.64
6670,470,22,4,866,2192,1662,1220,73528.52
6671,968,134,27,2989,990,44,364,3022625.83
6672,557,37,31,2815,905,1301,501,4934621.8
6673,333,205,32,1247,1843,116,530,4685121.18
6674,192,108,38,2344,2848,1761,1474,2001003.26
6675,749,234,22,4442,1748,313,1103,2169681.5
6676,1039,249,31,1187,668,518,141,4866348.1
6677,475,61,46,1871,2415,244,397,383859.4
6678,117,120,43,948,3673,1826,598,1699124.26
6679,758,290,11,330,1520,761,453,3303095.0
6680,820,110,15,4318,2296,729,1659,1568272.0
6681,895,147,29,571,2459,701,1703,301281.3
6682,485,70,12,1843,4614,119,701,467529.98
6683,1049,11,36,544,287,577,458,3092967.34
6684,74,41,8,2774,2829,1600,527,3218708.92
6685,454,295,21,3535,1537,425,104,703779.14
6686,117,215,48,1511,4290,1801,319,3480578.23
6687,180,218,44,4483,4175,1424,169,3596103.52
6688,201,246,3,4817,1083,1794,1854,3581311.87
6689,991,247,39,139,1892,1489,767,4594728.13
6690,145,117,19,1916,1703,1662,1542,2701394.03
6691,362,256,1,1445,4188,1373,1161,2903650.59
6692,998,9,23,63,2700,1448,1936,1491396.63
6693,811,18,19,2067,2532,596,1088,587947.98
6694,1051,97,27,4222,1526,1618,1626,1303572.34
6695,806,65,44,4569,2717,1727,1296,1886091.09
6696,646,283,16,925,3267,618,1890,1716909.05
6697,470,27,4,3196,3487,504,843,2654556.81
6698,335,254,12,1654,3633,1120,1487,3673334.03
6699,431,108,29,526,435,142,223,1554674.31
6700,371,256,14,1216,1758,1724,1115,4897944.63
6701,1042,82,4,2722,1916,679,553,71014.64
