ShipmentID,DateKey,CustomerKey,ProductKey,VehicleKey,DriverKey,RouteKey,WarehouseKey,ShipmentStatus,QuantityUnits,ShipmentWeightKg,FreightCost,Revenue,DeliveryDelayDays
8695,134,168,297,26,162,93,42,Delivered,499,2121.13,19186.16,50100.2,4
8696,771,344,110,24,80,7,41,Delivered,323,1420.4,19586.06,71139.47,0
8697,508,425,235,54,193,35,20,Delivered,264,1291.28,12604.34,20994.68,3
8698,1090,113,39,21,144,39,48,Delivered,189,4294.93,29594.63,69774.95,5
8699,480,328,219,97,70,6,11,Delivered,184,3835.39,2514.3,58959.79,5
8700,863,306,217,90,134,78,20,Delivered,122,3386.04,30024.49,35872.39,4
8701,459,148,194,10,35,92,33,Delivered,462,1826.37,28089.0,79882.78,3
8702,626,337,163,42,105,65,10,In Transit,135,1159.83,34693.28,12045.09,1
8703,159,220,116,29,131,85,25,Delayed,452,3158.2,27155.26,35298.84,1
8704,161,454,161,57,21,27,10,Delivered,113,1397.85,17003.93,56396.26,4
8705,940,426,89,118,135,86,24,In Transit,405,3750.64,48523.46,2173.37,3
8706,155,33,141,35,78,11,41,Delivered,45,2412.28,7077.76,71587.83,3
8707,486,220,174,28,158,9,33,Delivered,140,4552.11,37278.35,28632.36,4
8708,432,319,201,12,22,10,34,Delivered,223,4486.59,10675.03,16997.91,5
8709,1051,185,113,58,142,54,15,Delivered,457,2219.14,3574.71,25377.79,4
8710,1004,193,174,44,183,43,40,Delivered,391,4771.42,38427.53,16626.51,4
8711,1036,361,74,7,89,50,24,Delivered,429,3305.48,42961.34,1278.93,1
8712,67,180,287,16,67,46,15,Delivered,419,3027.37,6516.05,4972.25,3
8713,542,355,125,84,133,63,49,Delayed,424,471.26,26540.04,14942.37,1
8714,96,472,24,93,197,49,10,Delivered,395,4912.41,36558.31,53755.78,2
8715,215,6,32,35,115,95,5,Delayed,229,462.6,19386.24,1077.41,0
8716,194,391,254,92,59,96,22,In Transit,42,1351.12,22391.4,56077.78,2
8717,885,9,113,7,137,31,37,Delivered,2,855.77,48879.97,12249.39,0
8718,39,357,195,86,176,63,31,Delivered,290,290.19,36592.3,41055.88,3
8719,939,61,16,14,102,8,23,Delivered,438,4994.03,46119.19,29874.56,1
8720,939,464,212,59,37,40,11,Delivered,355,1598.31,21899.03,38541.76,1
8721,206,418,108,100,68,60,10,Delivered,486,235.29,24058.2,54142.29,5
8722,942,163,24,62,148,51,35,Delivered,80,629.3,48505.04,16430.26,5
8723,555,99,290,74,85,5,22,Delivered,179,1185.96,21656.42,13435.88,2
8724,484,148,119,120,178,31,41,Delivered,288,198.23,20893.3,74380.43,0
8725,771,58,181,66,24,7,22,In Transit,244,737.85,35018.78,4361.67,3
8726,249,215,38,22,124,45,37,Delivered,463,165.06,2694.72,42195.94,4
8727,373,316,233,16,199,47,27,Delivered,202,837.48,22488.95,42624.79,2
8728,879,490,69,99,126,14,1,Delivered,12,2228.65,46998.51,2730.64,5
8729,835,182,82,111,49,25,5,Delivered,13,4879.12,44881.78,32973.87,1
8730,871,35,118,104,136,85,11,Delivered,30,3385.68,33187.88,35844.04,3
8731,702,303,50,112,75,47,33,Delivered,367,2687.79,22450.97,72101.45,5
8732,138,46,157,75,110,93,16,Delivered,214,4948.14,25771.77,7951.17,0
8733,948,87,74,120,6,46,40,Delayed,455,3518.7,13667.32,59883.21,1
8734,457,4,183,107,40,45,30,Delivered,464,1853.79,10633.94,46738.74,4
8735,814,266,106,43,81,31,28,Delivered,301,3965.81,13812.85,69433.27,4
8736,823,107,189,97,182,52,29,Delivered,481,2412.48,45161.34,4546.61,2
8737,942,75,272,98,109,4,16,Delivered,121,205.7,13236.7,34125.65,2
8738,444,40,87,116,145,46,1,Delivered,471,3181.1,23732.35,44950.42,2
8739,353,127,172,97,51,29,8,Delivered,105,3652.88,35971.52,12593.07,2
8740,996,183,252,83,2,49,4,Delivered,481,4894.73,37225.18,15858.39,4
8741,794,119,144,20,158,65,36,Delivered,70,493.4,15861.85,45609.09,3
8742,411,73,284,10,160,96,18,Delivered,174,1614.65,13310.89,47241.13,5
8743,678,40,185,19,50,1,19,Delayed,288,3612.05,18828.17,11482.15,3
8744,453,204,154,117,199,68,36,Delivered,339,3231.13,5497.02,38635.98,4
8745,419,465,118,107,144,84,9,Delivered,420,2583.38,27508.41,12519.68,0
8746,450,96,267,12,83,59,26,Delivered,30,949.44,36697.53,6705.76,2
8747,995,279,255,10,183,37,2,Delivered,131,1058.27,12138.58,63650.87,2
8748,51,143,241,71,185,78,3,Delivered,37,4842.35,4958.19,10178.46,1
8749,210,115,171,56,45,52,28,Delivered,110,534.84,42286.5,10488.59,5
8750,888,476,105,104,180,78,45,Delivered,82,3655.84,44200.39,47665.23,4
8751,998,372,36,11,199,2,20,Delivered,354,14.76,43107.04,22321.48,1
8752,993,486,66,114,175,21,19,Delivered,247,623.21,21484.91,42577.24,1
8753,850,133,185,80,33,29,19,Delayed,336,4271.74,7526.79,4674.23,2
8754,627,168,190,97,128,76,41,Delivered,260,1552.08,34608.69,46491.9,1
8755,679,402,155,61,98,82,37,Delayed,68,4973.74,5495.92,42107.63,5
8756,777,245,227,38,152,38,15,Delivered,248,3657.98,34744.89,77250.5,3
8757,663,277,141,17,35,32,41,Delivered,427,1837.21,11270.13,56116.31,3
8758,268,463,76,54,192,41,6,In Transit,263,2137.59,5844.29,79599.81,3
8759,116,259,146,45,85,22,42,Delivered,112,1208.91,588.15,66537.68,3
8760,754,46,38,119,88,100,1,Delivered,82,4089.57,25710.6,77068.69,3
8761,1064,346,262,25,101,42,13,Delivered,299,41.85,43263.09,71970.64,3
8762,182,335,126,106,60,12,49,In Transit,165,1198.13,37527.95,76339.25,1
8763,903,383,92,31,29,57,46,In Transit,483,4352.65,13435.84,56741.16,5
8764,946,237,284,106,18,85,3,Delivered,322,4869.73,7844.26,12424.72,3
8765,258,53,261,65,186,8,45,Delivered,46,2198.75,47958.46,72772.95,2
8766,509,148,108,39,48,28,8,Delivered,69,4137.82,41452.29,41156.88,0
8767,92,187,45,20,11,57,23,Delivered,131,4078.69,31364.22,40365.02,3
8768,149,21,2,73,131,53,28,Delivered,419,3863.12,17838.37,44279.15,4
8769,117,90,201,43,170,86,33,In Transit,399,4210.55,39500.04,17586.77,5
8770,458,233,90,116,146,80,34,Delivered,371,4730.3,19103.17,17498.54,1
8771,565,215,215,66,16,76,34,Delivered,247,269.73,35109.03,45842.27,3
8772,814,369,115,1,41,17,25,Delivered,248,1798.73,27450.58,62345.96,0
8773,45,51,92,55,193,21,41,Delivered,336,3507.33,27752.64,9023.88,0
8774,774,153,186,108,43,51,1,In Transit,155,977.71,26812.39,59394.8,3
8775,234,324,260,103,171,7,43,Delivered,332,2658.12,48731.25,15511.27,2
8776,197,116,158,51,91,61,7,Delayed,453,3118.91,45050.99,33743.06,2
8777,25,394,57,5,31,84,38,Delivered,53,841.73,22511.46,6559.37,3
8778,395,214,47,12,28,100,28,Delivered,195,3424.24,47157.46,49653.22,4
8779,714,451,222,14,51,54,17,Delivered,203,194.56,32872.42,68332.18,1
8780,1060,339,108,60,27,41,38,Delivered,295,145.07,42153.35,37431.38,3
8781,223,351,300,103,9,60,48,In Transit,134,3709.56,40817.35,68836.28,2
8782,864,137,180,96,121,44,30,In Transit,252,3261.66,48079.98,56305.95,2
8783,530,285,177,40,124,77,1,Delivered,142,3825.35,10357.09,59743.36,4
8784,257,421,180,110,166,29,28,Delivered,496,77.95,35314.06,29925.01,5
8785,654,366,37,108,164,43,36,Delivered,471,394.32,47237.18,27695.45,2
8786,591,71,63,9,60,37,18,Delivered,234,1538.4,3631.45,11514.08,1
8787,444,245,268,42,57,61,2,Delivered,260,521.84,46204.32,46464.93,4
8788,418,38,273,42,175,59,33,Delivered,16,1661.38,46695.67,79027.4,0
8789,574,216,290,33,114,61,7,Delivered,371,2804.4,25618.6,43380.18,4
8790,129,127,270,25,68,72,48,Delivered,391,2764.49,34729.1,43557.64,5
8791,1011,72,269,118,51,20,45,In Transit,27,461.83,1226.9,30408.52,2
8792,341,226,246,102,58,44,50,In Transit,195,363.89,1601.78,20157.03,0
8793,810,315,178,78,48,56,39,Delivered,131,226.74,1360.47,77915.26,5
8794,992,441,67,119,59,48,18,Delayed,32,4399.05,22821.99,34602.96,2
8795,100,474,277,9,76,74,7,Delivered,432,3813.27,6178.87,12551.03,3
8796,39,444,208,119,47,15,4,Delivered,196,4119.2,39546.86,25435.86,2
8797,263,284,38,119,143,76,17,In Transit,491,98.62,12100.11,58863.39,4
8798,150,412,119,91,111,56,19,Delivered,394,3591.65,8383.08,76732.88,1
8799,690,302,26,44,112,56,5,Delivered,129,3169.2,17538.41,20053.63,5
8800,813,246,6,83,72,46,39,Delivered,255,489.9,11528.67,38395.85,2
8801,219,71,274,58,121,57,38,Delivered,402,2912.65,36391.26,25372.39,4
8802,906,195,233,25,95,45,37,Delivered,478,324.17,18287.44,27008.19,5
8803,244,500,114,116,2,80,13,Delivered,499,2269.33,38999.73,8121.87,3
8804,886,470,134,32,79,42,12,Delivered,28,3419.78,40895.41,48094.71,5
8805,587,439,178,22,189,62,37,In Transit,382,311.66,29669.68,22770.6,3
8806,518,38,25,93,40,8,4,Delivered,171,2558.2,31350.14,18312.39,1
8807,1045,117,48,55,171,84,25,Delivered,464,3452.64,14600.21,11484.02,1
8808,190,238,280,92,48,14,31,Delivered,22,257.6,32435.66,35759.77,1
8809,915,364,299,61,200,26,40,Delivered,372,4351.83,25620.25,33016.61,2
8810,615,402,72,108,197,41,15,In Transit,448,1775.5,35193.04,60905.0,3
8811,856,204,201,57,57,29,28,Delivered,414,1575.48,33609.29,34081.05,4
8812,466,351,33,77,196,63,11,In Transit,383,611.76,34850.09,75629.08,1
8813,99,319,97,61,12,13,29,In Transit,425,4926.77,42755.56,36567.08,0
8814,830,359,45,92,68,98,5,Delivered,423,2893.08,29736.95,41545.86,4
8815,997,5,263,67,179,86,43,Delivered,485,2918.39,39077.99,73648.51,0
8816,56,428,70,94,74,90,42,Delivered,74,3051.47,16676.04,9929.34,5
8817,1046,489,293,75,29,98,2,Delivered,153,2089.67,39744.0,30904.28,3
8818,580,157,218,2,92,59,20,Delivered,395,1917.03,16086.82,15434.37,1
8819,185,107,207,114,29,47,22,Delivered,380,2746.41,18489.44,43432.19,0
8820,522,228,172,114,83,88,40,Delivered,215,829.18,43794.54,66277.22,4
8821,264,142,246,57,115,21,27,Delivered,406,2946.37,12930.82,71408.16,3
8822,1062,314,256,120,107,95,21,Delivered,148,2491.58,37037.77,4075.79,3
8823,1003,172,264,73,141,12,20,Delivered,5,744.74,12064.67,30661.77,3
8824,123,146,264,33,185,24,32,Delayed,150,3898.49,12471.16,30619.91,4
8825,301,7,5,90,98,21,36,In Transit,465,382.02,30376.57,58869.08,3
8826,833,343,10,63,46,4,48,Delivered,402,1204.84,2240.75,66463.88,3
8827,1091,353,271,16,20,25,46,In Transit,335,848.92,32649.91,27543.37,0
8828,645,446,230,89,59,8,3,In Transit,350,2291.59,36964.79,38137.27,3
8829,874,301,55,1,120,36,8,Delivered,204,3542.32,45766.23,7766.76,1
8830,394,16,41,85,36,34,30,Delivered,386,1214.83,37772.69,7779.72,0
8831,661,320,138,64,1,50,4,Delivered,231,760.91,42255.27,58499.88,1
8832,69,37,115,84,90,91,7,Delivered,387,2830.2,12097.16,66322.07,5
8833,762,499,63,120,131,28,24,Delivered,300,3329.78,15952.7,22857.26,3
8834,320,153,34,69,44,62,9,Delivered,334,4755.11,47291.53,45132.02,0
8835,177,265,252,17,183,93,34,Delayed,36,3041.83,31121.25,43135.04,1
8836,584,183,197,40,60,93,35,Delivered,421,2841.88,33683.71,70812.03,4
8837,582,156,252,102,131,74,9,Delivered,499,2365.53,33771.53,6530.64,4
8838,111,137,62,1,85,44,39,Delayed,78,1401.22,49779.38,50743.07,0
8839,999,396,225,13,191,32,15,Delivered,407,4755.61,35681.7,26477.13,1
8840,758,402,54,18,82,8,49,Delivered,437,3555.45,38236.69,61580.71,5
8841,283,475,159,68,159,54,12,Delivered,79,2371.04,45716.4,12808.07,0
8842,194,90,294,111,61,17,4,In Transit,446,2663.18,15973.58,55585.99,0
8843,967,440,25,14,49,12,17,Delivered,327,4790.57,41223.75,70237.57,3
8844,1071,218,237,112,44,90,9,Delivered,249,2429.83,1782.36,66753.36,0
8845,978,330,100,5,180,67,31,In Transit,58,4966.96,6405.3,76228.68,3
8846,342,186,228,62,31,75,30,Delivered,33,2858.51,7065.35,10959.86,5
8847,522,381,178,33,72,78,38,Delivered,57,4585.68,774.19,50767.22,3
8848,801,209,155,26,89,71,18,In Transit,177,3620.62,22082.06,6505.44,2
8849,903,51,239,119,177,26,21,Delivered,422,548.47,49342.49,42901.41,0
8850,131,288,143,61,46,33,17,Delayed,332,3078.58,14247.84,37888.18,5
8851,814,88,17,68,182,44,35,Delivered,179,4765.04,9406.01,15723.03,4
8852,61,491,285,30,139,32,17,Delivered,58,1671.38,22816.9,6285.39,2
8853,164,432,5,62,104,38,17,Delivered,152,1788.98,37019.3,70689.85,4
8854,272,136,11,62,65,84,25,Delivered,381,582.88,2968.06,48024.12,2
8855,133,158,208,81,145,10,13,Delivered,78,2559.85,26964.12,37675.81,3
8856,998,282,81,92,116,79,24,Delivered,298,1496.58,23918.58,34443.37,4
8857,38,408,33,70,28,79,15,Delivered,327,3858.74,28620.73,51599.87,1
8858,617,155,159,57,82,70,21,Delivered,244,1033.96,30408.68,27196.26,2
8859,474,463,274,91,74,89,12,Delivered,404,3690.91,14842.69,58356.09,3
8860,59,220,115,36,9,1,14,In Transit,221,2050.58,16012.03,16073.67,3
8861,589,459,217,7,162,70,47,Delivered,120,4694.14,21870.94,17779.06,0
8862,499,167,261,65,148,77,46,Delivered,172,2869.91,48769.73,72514.25,5
8863,567,322,158,74,131,75,28,Delayed,310,4432.28,30152.01,28553.71,3
8864,567,179,45,77,129,88,25,In Transit,431,1289.74,8598.48,61940.62,1
8865,904,329,120,41,60,84,28,Delivered,263,4735.01,8608.94,4388.94,0
8866,383,50,215,32,97,90,31,Delivered,261,1088.17,34573.07,40183.52,4
8867,85,301,128,14,50,25,36,Delivered,228,4728.69,23460.88,36375.49,3
8868,627,87,254,33,136,52,16,Delivered,481,4378.96,42804.79,6644.13,2
8869,826,33,38,30,146,52,40,Delivered,119,1014.52,23815.55,57299.01,5
8870,293,275,210,73,30,12,29,Delivered,180,3285.43,1615.23,26893.13,4
8871,1073,141,94,6,97,46,11,Delivered,333,1849.11,32265.64,63138.36,0
8872,1091,206,29,10,150,9,26,Delivered,160,2010.77,13703.86,20837.36,2
8873,787,224,164,75,81,45,27,Delivered,485,202.33,49304.54,25359.14,5
8874,129,113,137,103,9,36,30,Delivered,101,4142.89,791.96,9916.87,4
8875,29,278,23,20,22,9,37,Delivered,283,1301.55,10841.09,17296.41,5
8876,692,404,131,89,138,97,3,Delivered,178,3845.02,32608.29,76369.72,5
8877,133,353,86,118,67,40,10,Delivered,450,2947.91,9135.15,50585.52,5
8878,646,5,184,12,9,34,32,Delivered,377,4854.03,35330.79,65073.31,0
8879,689,382,237,22,47,88,5,Delivered,111,1007.95,26000.95,8854.18,3
8880,534,212,184,76,40,53,9,In Transit,205,1605.9,7349.74,38565.69,0
8881,516,256,159,14,36,45,26,Delivered,422,836.5,20328.02,1671.64,2
8882,960,334,11,106,147,97,35,Delivered,184,4162.26,27770.29,7820.29,2
8883,165,475,42,48,98,33,5,Delivered,447,1655.02,28029.27,14208.63,0
8884,927,474,235,54,2,29,16,Delivered,158,979.68,24761.5,53535.13,2
8885,933,416,131,36,173,38,13,Delivered,46,2962.04,36803.99,42723.4,2
8886,557,30,185,61,83,48,30,Delivered,454,1891.02,18328.25,67690.24,1
8887,680,347,14,55,161,77,11,In Transit,323,4062.06,31204.19,36619.17,2
8888,993,410,254,14,64,82,30,Delivered,51,3819.84,9863.05,48321.42,3
8889,1029,82,147,2,154,59,49,Delayed,222,603.99,48594.11,50633.64,0
8890,757,493,60,2,119,62,21,Delivered,315,4280.12,12310.02,6844.2,3
8891,855,471,292,61,111,35,4,Delayed,245,4912.93,43160.34,69694.89,1
8892,493,236,160,107,162,47,17,Delayed,467,3755.89,9146.63,39114.53,0
8893,649,495,26,107,191,59,33,In Transit,315,4120.65,48235.64,55469.13,0
8894,992,344,65,6,156,59,31,Delivered,50,4587.62,49258.84,36066.44,5
8895,628,388,70,25,92,2,6,Delivered,256,3930.33,13776.88,45533.82,4
8896,625,361,173,67,78,89,33,Delivered,336,2925.75,11163.1,38394.64,1
8897,543,323,225,23,6,60,39,In Transit,196,345.46,37454.41,53170.67,3
8898,7,253,153,73,139,6,43,In Transit,252,2424.79,34204.56,9800.74,2
8899,954,118,40,95,46,25,42,Delivered,180,3915.78,35597.97,51706.82,3
8900,515,427,146,28,20,53,50,Delivered,429,1284.81,4906.25,62560.82,0
8901,755,30,98,25,164,84,27,Delivered,393,3269.35,28178.92,6237.55,3
8902,73,111,248,99,113,78,25,Delivered,320,1579.24,33975.83,46418.45,4
8903,10,400,12,65,16,4,42,Delivered,136,4311.54,16176.73,7010.35,4
8904,562,254,24,66,198,72,19,Delivered,433,1819.46,34663.61,21844.09,0
8905,122,199,225,79,200,98,2,Delivered,439,232.11,20444.2,20340.97,2
8906,687,295,245,43,173,92,1,Delivered,346,2913.79,16696.92,72449.52,5
8907,513,342,171,40,48,56,14,Delivered,137,233.55,39578.88,18353.31,2
8908,990,297,32,80,113,2,44,Delivered,249,1082.32,10836.9,21043.49,1
8909,441,287,114,23,4,17,15,Delivered,268,2509.71,649.98,35178.19,2
8910,1062,433,209,49,176,68,22,Delivered,92,3967.42,39045.41,7708.3,0
8911,702,397,35,99,98,48,17,Delivered,197,1603.71,45790.47,31144.34,0
8912,591,489,205,8,109,98,50,Delayed,369,1450.26,20252.88,47616.38,4
8913,67,425,266,7,195,27,41,In Transit,237,569.43,19689.74,13344.34,3
8914,17,244,65,21,156,83,32,Delivered,464,2930.39,48752.16,74669.97,4
8915,368,221,98,35,158,92,33,Delivered,374,2665.05,10209.81,26366.13,4
8916,904,156,185,103,29,34,1,Delivered,275,49.31,38023.64,27271.85,1
8917,721,383,238,101,149,96,41,Delivered,87,3516.07,4158.4,36029.69,3
8918,958,236,266,97,42,41,19,Delivered,8,2304.61,48430.26,22273.01,3
8919,908,320,232,101,128,95,38,Delivered,102,1449.29,36147.24,54967.69,0
8920,989,373,109,99,50,6,50,Delivered,18,3555.4,7887.4,30278.37,3
8921,473,19,178,82,89,6,35,Delivered,26,4059.92,35454.07,23454.66,3
8922,115,215,249,61,126,28,4,In Transit,43,2987.72,43500.85,8208.51,2
8923,100,367,5,83,3,8,11,Delivered,410,476.72,7603.04,56819.57,3
8924,438,114,157,74,193,1,49,Delivered,489,4529.47,39974.18,43676.83,2
8925,349,200,230,68,23,80,3,Delayed,463,94.06,47982.4,76788.95,4
8926,139,25,116,30,107,83,2,Delivered,14,1050.64,46201.18,14247.61,3
8927,828,422,261,109,5,18,36,Delayed,381,1325.67,19633.37,21136.82,3
8928,324,121,127,97,25,94,23,Delivered,135,1853.09,34307.43,71755.11,0
8929,846,230,28,68,35,80,11,Delivered,345,1780.66,21067.64,78423.21,1
8930,294,99,228,9,65,97,35,Delivered,258,4495.27,5350.87,13528.51,0
8931,968,346,129,17,39,92,29,Delivered,176,3981.77,14183.46,11634.81,1
8932,74,3,29,43,123,47,7,Delivered,198,1011.13,23981.77,76864.09,0
8933,484,386,179,103,111,80,19,Delivered,201,4770.85,33673.11,77208.35,4
8934,16,261,164,88,18,11,6,Delivered,184,1814.58,12173.76,67879.68,5
8935,793,445,160,57,25,6,25,Delivered,362,1096.65,33685.88,46979.63,4
8936,516,254,288,103,100,14,16,Delivered,277,4728.89,49705.62,61262.05,3
8937,925,20,265,13,129,100,23,Delayed,203,2861.53,25799.71,62424.08,2
8938,824,204,297,57,190,22,11,Delivered,370,2950.52,36411.93,31368.23,0
8939,518,294,25,26,137,87,33,In Transit,7,3281.67,39416.12,51180.28,4
8940,129,464,145,61,169,31,8,Delivered,224,3128.02,12048.57,75239.82,1
8941,511,357,175,62,95,28,36,Delivered,488,3151.28,3409.23,32356.06,1
8942,423,128,8,19,22,19,50,In Transit,424,14.77,30230.57,21991.78,1
8943,385,358,109,81,194,86,25,In Transit,411,3429.99,22924.87,61081.26,3
8944,232,292,129,114,173,1,35,Delivered,461,3711.98,41705.05,75324.48,4
8945,959,174,2,30,180,67,13,Delivered,258,139.53,29473.01,45989.33,2
8946,825,221,10,90,20,72,6,In Transit,141,3124.26,27516.84,51111.86,2
8947,65,355,117,13,121,13,35,Delivered,388,1326.93,13699.69,24835.35,4
8948,833,369,11,49,140,51,46,Delivered,376,3143.21,31944.23,32207.45,5
8949,615,37,96,82,124,1,39,In Transit,68,1328.26,4770.07,44263.15,4
8950,801,310,93,85,64,29,50,Delivered,282,484.1,19731.26,70210.12,5
8951,278,149,102,116,160,13,4,Delivered,87,895.4,47702.52,70993.78,3
8952,366,405,98,98,62,42,45,Delivered,276,4589.29,3467.99,52141.35,0
8953,516,92,282,51,133,29,43,Delivered,350,2198.46,47779.74,45473.66,1
8954,439,70,295,111,120,94,42,Delivered,473,4582.07,24942.75,44756.98,3
8955,428,84,156,9,44,16,16,Delivered,185,2422.43,43956.61,2461.76,4
8956,729,444,145,94,157,60,11,Delivered,411,4492.27,32964.91,51869.55,4
8957,396,420,211,29,33,34,24,Delivered,192,2840.04,4021.79,19417.01,3
8958,586,205,155,93,87,40,14,In Transit,276,1758.39,41977.91,23722.64,2
8959,375,488,242,110,100,67,40,Delivered,208,1114.55,38274.29,76813.22,0
8960,948,267,76,83,13,93,8,Delayed,371,1859.21,43917.87,22240.12,3
8961,93,88,175,8,50,94,30,Delayed,4,888.74,31608.67,74178.47,4
8962,321,252,111,108,130,55,31,In Transit,201,4907.33,19356.66,40687.94,3
8963,1034,211,18,81,156,58,6,In Transit,327,1746.46,46110.0,8553.88,4
8964,914,343,291,76,18,52,24,In Transit,175,2786.88,48549.82,13812.49,0
8965,917,31,274,15,66,64,1,Delivered,276,4983.51,36826.51,14349.29,2
8966,95,357,238,69,174,98,38,In Transit,41,2596.98,9400.31,24989.16,4
8967,959,421,198,34,145,4,46,Delivered,105,1556.78,14034.71,30362.3,1
8968,71,316,162,52,161,48,21,Delayed,445,3072.0,39047.91,37685.82,4
8969,664,61,200,50,99,72,6,In Transit,96,4086.75,10984.47,46838.3,5
8970,969,67,234,67,33,18,15,Delivered,65,3084.14,13670.61,63186.66,1
8971,587,226,43,5,96,86,32,Delivered,329,1105.68,4087.29,22086.62,0
8972,727,413,82,98,84,10,18,Delivered,296,966.36,30967.6,27561.2,4
8973,368,451,27,9,158,14,47,Delivered,211,3587.32,20380.64,61773.62,4
8974,51,335,69,88,22,51,32,Delivered,168,4245.08,11653.11,46130.97,3
8975,988,327,199,5,125,95,12,In Transit,228,3497.27,26704.16,57917.76,2
8976,260,67,216,27,181,99,11,Delayed,98,470.78,27398.51,53808.01,2
8977,158,128,124,113,174,46,34,Delivered,310,1614.64,9787.73,15457.95,1
8978,99,111,16,117,44,66,2,In Transit,482,3429.12,1788.09,47214.12,4
8979,241,491,126,84,75,61,44,Delivered,407,3556.69,43901.29,67615.65,1
8980,202,272,14,47,114,2,22,Delivered,449,2323.5,8286.52,79143.51,1
8981,634,301,39,62,162,35,21,Delivered,420,1493.86,42431.17,7125.25,2
8982,746,34,199,45,28,34,6,Delayed,56,465.58,23736.64,23709.93,1
8983,490,212,108,105,163,93,6,Delivered,215,269.65,32334.54,1457.1,3
8984,579,300,268,66,196,70,12,Delivered,320,575.14,21525.73,15090.67,5
8985,527,373,40,23,9,68,4,In Transit,349,1690.29,35093.17,53693.89,5
8986,273,125,269,98,107,65,7,Delivered,215,3051.86,13881.39,36632.0,5
8987,786,103,69,61,22,35,12,Delivered,175,4241.57,11518.87,45488.56,4
8988,453,481,152,93,189,48,30,Delivered,343,1257.59,21527.82,7393.95,0
8989,347,206,187,43,85,47,9,Delivered,170,382.54,23094.63,34748.28,3
8990,816,120,241,35,25,90,7,Delayed,411,4829.47,11222.93,16392.14,5
8991,414,170,227,30,81,93,48,Delivered,347,3086.17,43905.36,55404.3,1
8992,431,35,204,67,79,11,47,Delivered,103,715.01,17420.62,34190.39,1
8993,379,382,267,10,169,62,22,Delivered,219,1257.04,43275.48,53125.15,5
8994,998,331,118,56,7,4,27,Delivered,151,2096.36,22169.08,10627.15,5
8995,895,246,292,34,59,86,35,Delivered,343,4837.04,18345.08,10053.3,3
8996,428,340,222,65,200,33,38,Delivered,85,590.84,42499.03,47305.44,1
8997,192,414,63,6,195,34,24,Delivered,327,2139.15,11449.25,71442.89,4
8998,41,309,5,70,33,95,14,Delivered,341,2188.8,4255.4,59904.71,5
8999,136,58,292,43,193,74,40,Delivered,429,4960.89,12369.52,64571.77,0
9000,106,412,145,16,100,35,36,In Transit,375,967.73,1329.71,16757.64,1
9001,519,399,150,63,104,53,13,Delivered,212,2344.54,22528.37,41203.26,4
